room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
8389898,44207391,Entire home/apt,,The Loop,1,4.0,2.0,0.0,148.0,2.0,41.884328,-87.633365,2015-10-04 11:35:35.269561
25879,101521,Entire home/apt,,Wrightwood Neighbors,23,4.0,,2.0,169.0,,41.926935,-87.657527,2015-10-04 11:37:07.012686
4129327,2389112,Private room,,Wicker Park,6,4.5,2.0,1.0,200.0,1.0,41.905287,-87.676657,2015-10-04 11:37:21.399662
4743282,2575229,Private room,,Ukrainian Village,17,5.0,2.0,1.0,125.0,1.0,41.902589,-87.681726,2015-10-04 11:39:00.973165
6348696,32939123,Entire home/apt,,Near West Side,9,4.0,,4.0,280.0,2.0,41.881754,-87.677564,2015-10-04 11:39:16.246175
7987464,42155650,Private room,,Bucktown,3,5.0,2.0,1.0,75.0,,41.926183,-87.686661,2015-10-04 11:39:37.787424
6403963,32017356,Private room,,Lincoln Square,6,4.5,2.0,1.0,60.0,2.0,41.96721,-87.690664,2015-10-04 11:42:14.707686
7328608,38391979,Entire home/apt,,Greektown,1,5.0,2.0,1.0,225.0,1.0,41.878082,-87.646447,2015-10-04 11:42:53.929021
1648786,1426804,Private room,,Burnside,36,4.5,2.0,1.0,40.0,2.0,41.728365,-87.613599,2015-10-04 11:48:11.104938
8594381,36471669,Entire home/apt,,River North,0,,2.0,1.0,110.0,1.0,41.895641,-87.639457,2015-10-04 11:48:27.138601
6226029,32290685,Private room,,Jefferson Park,0,,1.0,1.0,100.0,1.0,41.983627,-87.76817,2015-10-04 11:52:21.260758
7859057,7723412,Entire home/apt,,Pilsen,3,5.0,,2.0,90.0,2.0,41.856061,-87.649199,2015-10-04 11:54:05.410732
4907692,22632675,Entire home/apt,,Ravenswood,3,4.5,4.0,2.0,150.0,7.0,41.967364,-87.699066,2015-10-04 11:57:18.144598
2963422,668507,Entire home/apt,,River North,21,5.0,2.0,1.0,345.0,1.0,41.888224,-87.634184,2015-10-04 11:57:47.800993
1398616,1540192,Private room,,Bridgeport,120,4.5,2.0,1.0,49.0,1.0,41.838118,-87.65231,2015-10-04 11:58:11.994757
1393504,2147257,Entire home/apt,,West Town,27,5.0,4.0,2.0,219.0,3.0,41.892593,-87.663456,2015-10-04 11:58:48.367579
7419513,38864828,Entire home/apt,,Rogers Park,15,5.0,2.0,1.0,75.0,1.0,42.008283,-87.661053,2015-10-04 11:59:14.865784
6403380,4943697,Entire home/apt,,Wicker Park,27,5.0,2.0,1.0,110.0,2.0,41.906575,-87.681758,2015-10-04 12:01:44.475851
5576190,28501460,Private room,,South Shore,15,4.5,2.0,1.0,40.0,1.0,41.764688,-87.572148,2015-10-04 12:03:30.973665
5057133,7429012,Entire home/apt,,Logan Square,18,5.0,,2.0,160.0,1.0,41.913453,-87.692345,2015-10-04 12:04:56.415971
8251295,22782684,Private room,,Wicker Park,1,3.0,2.0,1.0,175.0,1.0,41.905137,-87.673692,2015-10-04 12:05:48.162383
4887752,22130188,Entire home/apt,,West Englewood,2,4.5,,3.0,85.0,2.0,41.793159,-87.679562,2015-10-04 12:07:51.062507
3430491,2640968,Private room,,Chinatown,76,5.0,2.0,1.0,88.0,1.0,41.848522,-87.635002,2015-10-04 12:08:29.648187
2115777,2853644,Entire home/apt,,Jefferson Park,4,4.5,,3.0,140.0,3.0,41.983711,-87.77406,2015-10-04 12:09:58.158145
2326788,7727944,Entire home/apt,,Bridgeport,7,5.0,2.0,1.0,95.0,2.0,41.833634,-87.652714,2015-10-04 12:10:13.816588
1456030,668393,Private room,,West Town,35,5.0,2.0,1.0,80.0,1.0,41.89069,-87.676305,2015-10-04 12:10:46.454051
250551,1313522,Entire home/apt,,Prairie Shores,145,4.5,5.0,1.0,99.0,1.0,41.841584,-87.61727,2015-10-04 12:12:02.923848
7816608,41151770,Private room,,Bucktown,3,5.0,2.0,1.0,99.0,2.0,41.911787,-87.670629,2015-10-04 12:13:08.974076
8304191,5910090,Private room,,West Town,0,,2.0,1.0,51.0,1.0,41.894891,-87.694896,2015-10-04 12:14:45.632348
5595149,29012536,Entire home/apt,,Noble Square,38,4.5,2.0,0.0,100.0,1.0,41.896277,-87.660511,2015-10-04 12:15:32.954599
4931063,25146822,Private room,,Lake View,7,5.0,2.0,1.0,99.0,1.0,41.933627,-87.659496,2015-10-04 12:15:47.176210
6750168,1649647,Entire home/apt,,Bucktown,6,4.0,,2.0,150.0,4.0,41.913023,-87.667904,2015-10-04 12:17:39.179199
8410676,42490386,Private room,,Bridgeport,0,,2.0,1.0,72.0,1.0,41.845729,-87.639319,2015-10-04 12:18:17.846195
6345940,4588921,Entire home/apt,,The Loop,27,5.0,5.0,2.0,275.0,1.0,41.886155,-87.625222,2015-10-04 12:18:20.742400
6227959,24264063,Entire home/apt,,Lake View,25,4.5,,2.0,160.0,1.0,41.935786,-87.66696,2015-10-04 12:18:33.106388
7304165,38260866,Entire home/apt,,Bridgeport,7,5.0,4.0,1.0,122.0,2.0,41.840564,-87.641734,2015-10-04 12:18:54.364350
1684266,3730806,Private room,,Magnolia Glen,0,,2.0,1.0,99.0,1.0,41.987856,-87.663905,2015-10-04 12:19:43.055194
3489916,14932947,Private room,,East Garfield Park,36,4.5,,1.0,79.0,1.0,41.886448,-87.702275,2015-10-04 12:21:24.685658
4345734,4301973,Private room,,Heart of Italy,46,4.5,2.0,1.0,57.0,1.0,41.84877,-87.685437,2015-10-04 12:21:33.798148
1789185,6295973,Entire home/apt,,West Town,5,4.5,2.0,2.0,125.0,3.0,41.894214,-87.671016,2015-10-04 12:21:39.340509
7470909,21171544,Private room,,Edgewater,2,4.5,2.0,1.0,150.0,1.0,41.99535,-87.661182,2015-10-04 12:22:07.023519
4530024,201678,Entire home/apt,,Hyde Park,2,5.0,3.0,1.0,120.0,2.0,41.802061,-87.59029,2015-10-04 12:24:41.021775
8616610,18515581,Entire home/apt,,Gold Coast,0,,4.0,1.0,169.0,2.0,41.894035,-87.617541,2015-10-04 12:25:05.025876
479070,337459,Shared room,,Logan Square,23,4.5,,1.0,20.0,1.0,41.932558,-87.709865,2015-10-04 12:25:45.430995
6142494,31861482,Entire home/apt,,Lincoln Park,5,5.0,,3.0,500.0,1.0,41.923332,-87.644567,2015-10-04 12:27:15.215533
532621,1652379,Private room,,Dearborn Park,69,5.0,2.0,1.0,159.0,1.0,41.868204,-87.629551,2015-10-04 12:27:19.443353
7557543,24592886,Shared room,,Rogers Park,1,5.0,1.0,1.0,50.0,1.0,42.004844,-87.670764,2015-10-04 12:28:12.200992
3561579,14546174,Entire home/apt,,South Loop,11,4.5,2.0,0.0,120.0,1.0,41.872187,-87.639727,2015-10-04 12:28:17.494802
7734200,26264802,Private room,,Lake View,0,,2.0,1.0,90.0,1.0,41.954448,-87.649894,2015-10-04 12:29:37.822675
4908551,14057365,Private room,,Logan Square,4,5.0,2.0,1.0,42.0,1.0,41.929868,-87.701809,2015-10-04 12:30:10.393588
7894225,41620719,Entire home/apt,,Fulton River District,4,5.0,2.0,1.0,160.0,1.0,41.890565,-87.647115,2015-10-04 12:30:40.707624
6643240,3745670,Entire home/apt,,Humboldt Park,3,5.0,4.0,2.0,110.0,5.0,41.900409,-87.697423,2015-10-04 12:30:58.348871
6184768,32072521,Private room,,Andersonville,9,5.0,2.0,1.0,70.0,1.0,41.981779,-87.672234,2015-10-04 12:31:15.558077
1027405,5654677,Private room,,Little Village,5,4.0,4.0,1.0,45.0,2.0,41.852782,-87.708534,2015-10-04 12:32:53.458395
7575577,39707371,Private room,,Jefferson Park,3,5.0,1.0,1.0,65.0,2.0,41.963637,-87.752551,2015-10-04 12:33:32.745131
276966,1236466,Private room,,Logan Square,55,5.0,2.0,1.0,68.0,3.0,41.915753,-87.691315,2015-10-04 12:33:50.729346
1229238,6705392,Entire home/apt,,Portage Park,30,4.0,,4.0,230.0,1.0,41.947348,-87.757617,2015-10-04 12:34:10.068923
4539600,23539329,Private room,,Wrightwood Neighbors,1,5.0,2.0,1.0,150.0,1.0,41.932286,-87.655256,2015-10-04 12:35:12.696472
3204472,16237886,Private room,,Bronzeville,17,4.5,2.0,1.0,63.0,1.0,41.802726,-87.621891,2015-10-04 12:35:32.495480
7387648,38701241,Private room,,Horner Park,14,4.5,2.0,1.0,64.0,1.0,41.950951,-87.689515,2015-10-04 12:36:12.881181
6494381,13583715,Entire home/apt,,East Hyde Park,9,4.0,4.0,1.0,120.0,2.0,41.804371,-87.585505,2015-10-04 12:36:43.750458
1494786,7989668,Entire home/apt,,Lincoln Park,12,5.0,4.0,1.0,190.0,27.0,41.924856,-87.640475,2015-10-04 12:37:00.660727
204812,1006155,Private room,,Bronzeville,81,4.0,4.0,1.0,49.0,2.0,41.830288,-87.61975,2015-10-04 12:39:01.701973
3405084,17172472,Entire home/apt,,Near East Side,1,5.0,2.0,1.0,150.0,5.0,41.885526,-87.618759,2015-10-04 12:39:17.652316
484898,2400107,Entire home/apt,,Ravenswood,6,5.0,,3.0,250.0,3.0,41.970534,-87.67267,2015-10-04 12:39:42.936025
7916507,13389580,Shared room,,Rogers Park,1,4.0,1.0,1.0,10.0,1.0,42.011102,-87.662495,2015-10-04 12:42:39.489771
8549276,43189762,Entire home/apt,,Lake View East,0,,2.0,0.0,110.0,1.0,41.938953,-87.639001,2015-10-04 12:43:09.207026
4259092,22104902,Private room,,Logan Square,36,5.0,2.0,1.0,65.0,2.0,41.92383,-87.697353,2015-10-04 12:44:09.968544
5308569,3235232,Private room,,Humboldt Park,2,5.0,1.0,1.0,65.0,1.0,41.904757,-87.696945,2015-10-04 12:48:33.754688
4659193,24111072,Private room,,Park West,0,,1.0,1.0,105.0,1.0,41.927003,-87.644567,2015-10-04 12:49:15.545484
4119054,21368758,Private room,,West Town,3,5.0,2.0,1.0,75.0,1.0,41.894036,-87.664404,2015-10-04 12:49:39.427931
6360946,33139093,Entire home/apt,,Lake View,0,,,3.0,945.0,1.0,41.941147,-87.654565,2015-10-04 12:49:47.234575
8429764,42378235,Private room,,Bronzeville,0,,2.0,1.0,40.0,3.0,41.806456,-87.613508,2015-10-04 12:50:17.793661
8226958,93428,Private room,,Logan Square,0,,2.0,1.0,48.0,1.0,41.912937,-87.711099,2015-10-04 12:50:35.559042
7856771,22841566,Private room,,River North,4,5.0,2.0,1.0,80.0,1.0,41.892274,-87.634046,2015-10-04 12:50:38.496899
3273943,7453592,Private room,,Tri-Taylor,34,4.5,4.0,1.0,85.0,1.0,41.869627,-87.683705,2015-10-04 12:51:42.032333
6627823,34691686,Entire home/apt,,Lake View,14,5.0,3.0,1.0,150.0,1.0,41.945582,-87.650096,2015-10-04 12:53:45.415038
7804913,22215535,Private room,,Little Village,3,5.0,2.0,1.0,42.0,1.0,41.852908,-87.693997,2015-10-04 12:55:11.579206
7118135,36878050,Private room,,Palmer Square,1,5.0,2.0,1.0,50.0,1.0,41.921151,-87.700051,2015-10-04 12:55:25.075062
6182208,32059125,Entire home/apt,,Bucktown,7,5.0,2.0,1.0,99.0,1.0,41.920599,-87.686443,2015-10-04 12:55:58.397317
3080329,8266237,Entire home/apt,,East Ukrainian Village,7,5.0,2.0,1.0,110.0,2.0,41.897312,-87.676026,2015-10-04 12:56:08.585144
8485977,25893893,Entire home/apt,,Gold Coast,1,4.0,5.0,2.0,159.0,1.0,41.897448,-87.618763,2015-10-04 12:57:18.797497
4162700,15989483,Entire home/apt,,Lake View,2,5.0,4.0,2.0,125.0,1.0,41.934651,-87.652278,2015-10-04 12:58:35.980436
387336,15365,Entire home/apt,,Wrightwood Neighbors,36,4.5,,3.0,235.0,4.0,41.92912,-87.659578,2015-10-04 12:59:02.556029
7987875,42157723,Entire home/apt,,Near North,3,5.0,2.0,0.0,90.0,,41.893571,-87.630664,2015-10-04 13:00:58.378374
1693719,7453592,Private room,,Tri-Taylor,13,5.0,2.0,1.0,90.0,1.0,41.869943,-87.682032,2015-10-04 13:01:02.394273
7364453,31215821,Entire home/apt,,South Loop,2,5.0,3.0,1.0,185.0,,41.862363,-87.625384,2015-10-04 13:01:40.864618
7006398,8569221,Entire home/apt,,Bucktown,0,,4.0,2.0,250.0,1.0,41.910558,-87.677407,2015-10-04 13:01:58.466984
1132634,3180258,Entire home/apt,,Edgewater Beach,16,5.0,2.0,1.0,85.0,2.0,41.993714,-87.658028,2015-10-04 13:03:33.463263
8460187,37770111,Entire home/apt,,South Loop,0,,4.0,1.0,225.0,2.0,41.865544,-87.626201,2015-10-04 13:04:04.806583
1127661,2371848,Private room,,Logan Square,89,5.0,2.0,1.0,55.0,1.0,41.917768,-87.708692,2015-10-04 13:04:49.775148
6765492,35418548,Entire home/apt,,Goose Island,1,5.0,4.0,2.0,200.0,2.0,41.90928,-87.644119,2015-10-04 13:05:10.703206
7801916,41065691,Entire home/apt,,Humboldt Park,5,5.0,4.0,2.0,100.0,1.0,41.906969,-87.693939,2015-10-04 13:07:24.953763
1340788,7272340,Entire home/apt,,Noble Square,5,5.0,4.0,3.0,209.0,2.0,41.899292,-87.664919,2015-10-04 13:07:59.904031
6485976,33894952,Entire home/apt,,Lake View,8,5.0,3.0,0.0,160.0,1.0,41.948589,-87.651918,2015-10-04 13:10:14.387796
4053891,12872449,Entire home/apt,,Edgewater,75,4.5,4.0,2.0,85.0,1.0,41.986965,-87.667048,2015-10-04 13:12:21.204695
4604424,15262679,Entire home/apt,,Albany Park,0,,4.0,1.0,65.0,1.0,41.974221,-87.707568,2015-10-04 13:14:21.148522
8098357,20089070,Entire home/apt,,Logan Square,1,5.0,4.0,2.0,250.0,2.0,41.913066,-87.689239,2015-10-04 13:15:45.345587
3021706,7087907,Private room,,Noble Square,21,5.0,2.0,1.0,125.0,3.0,41.900291,-87.666375,2015-10-04 13:18:05.016220
7949769,3450131,Entire home/apt,,Logan Square,1,5.0,2.0,0.0,105.0,,41.931186,-87.712682,2015-10-04 13:19:29.566811
5210931,26957265,Entire home/apt,,West Town,20,5.0,2.0,1.0,225.0,1.0,41.889445,-87.682414,2015-10-04 13:20:10.042060
794698,3514738,Private room,,North Center,103,4.5,4.0,1.0,60.0,2.0,41.957773,-87.680585,2015-10-04 13:21:16.940472
7289997,32376010,Private room,,River West,0,,2.0,1.0,199.0,1.0,41.892899,-87.649927,2015-10-04 13:21:50.586273
12140,46734,Private room,,Sheffield Neighbors,1,5.0,2.0,1.0,265.0,2.0,41.923369,-87.649388,2015-10-04 13:22:21.414553
6626607,20450278,Private room,,Rogers Park,17,5.0,2.0,1.0,70.0,1.0,42.021397,-87.671911,2015-10-04 13:23:13.685842
7397357,24186919,Entire home/apt,,Noble Square,6,5.0,5.0,2.0,150.0,3.0,41.898448,-87.666952,2015-10-04 13:25:53.466949
3523256,3139775,Private room,,Little Village,0,,2.0,1.0,60.0,1.0,41.84672,-87.694056,2015-10-04 13:26:27.517456
3093352,1167501,Private room,,Lake View,31,5.0,2.0,1.0,75.0,3.0,41.94461,-87.652222,2015-10-04 13:26:48.087732
7919751,30285816,Entire home/apt,,Bucktown,2,5.0,3.0,2.0,149.0,1.0,41.917722,-87.682472,2015-10-04 13:26:51.946877
7821429,41179219,Entire home/apt,,Gold Coast,0,,2.0,1.0,175.0,1.0,41.904032,-87.627307,2015-10-04 13:27:07.658735
7854234,2745,Private room,,Rogers Park,0,,2.0,1.0,60.0,1.0,42.010338,-87.668418,2015-10-04 13:31:50.874485
4708502,20008707,Entire home/apt,,Hyde Park,13,4.5,4.0,2.0,150.0,1.0,41.796733,-87.601316,2015-10-04 13:32:03.988251
5116429,17568558,Entire home/apt,,South Loop,25,4.5,,2.0,245.0,1.0,41.854364,-87.621959,2015-10-04 13:32:32.232456
3634631,2453507,Private room,,Rogers Park,5,5.0,1.0,1.0,63.0,2.0,42.003549,-87.673803,2015-10-04 13:32:44.754064
7420598,1425670,Private room,,Ravenswood,11,5.0,2.0,1.0,55.0,1.0,41.966841,-87.698784,2015-10-04 13:33:41.454872
7479491,39164908,Entire home/apt,,Near North,4,5.0,3.0,1.0,170.0,2.0,41.892205,-87.629953,2015-10-04 13:27:24.324173
6768827,4010906,Private room,,Bronzeville,1,5.0,1.0,1.0,92.0,2.0,41.818332,-87.613043,2015-10-04 13:29:16.937538
5880833,12048060,Private room,,Near North,13,5.0,2.0,1.0,165.0,1.0,41.896107,-87.626573,2015-10-04 13:30:31.333201
1419624,7534915,Private room,,Lake View,21,5.0,3.0,1.0,120.0,1.0,41.952326,-87.659955,2015-10-04 13:32:53.789922
3106216,209564,Entire home/apt,,Bucktown,6,4.5,,3.0,130.0,4.0,41.914975,-87.671059,2015-10-04 13:35:25.063548
2727304,13956846,Private room,,South Loop,12,5.0,1.0,1.0,86.0,,41.874443,-87.626616,2015-10-04 13:37:20.408232
4248031,7503836,Entire home/apt,,Park West,9,5.0,2.0,1.0,150.0,1.0,41.926438,-87.643357,2015-10-04 13:37:28.080817
6155886,31345893,Private room,,Andersonville,12,5.0,2.0,1.0,78.0,1.0,41.978806,-87.666922,2015-10-04 13:38:29.940952
7872579,10484832,Private room,,East Pilsen,1,5.0,2.0,1.0,75.0,1.0,41.857251,-87.641857,2015-10-04 13:36:13.512785
1043824,1604084,Entire home/apt,,The Loop,9,5.0,2.0,1.0,275.0,6.0,41.884737,-87.631018,2015-10-04 13:36:52.717108
8629101,45383275,Private room,,Hollywood Park,0,,1.0,1.0,45.0,1.0,41.985174,-87.714935,2015-10-04 13:37:13.882678
8238355,30312152,Entire home/apt,,South Loop,0,,,2.0,400.0,1.0,41.863915,-87.624985,2015-10-04 13:37:30.730033
7562307,35342456,Private room,,Cragin,0,,2.0,1.0,42.0,2.0,41.938704,-87.756863,2015-10-04 13:42:46.320257
7321539,16760790,Private room,,Heart of Chicago,4,5.0,2.0,1.0,55.0,1.0,41.853561,-87.670917,2015-10-04 13:43:11.187910
8419205,33004,Entire home/apt,,Sheffield Neighbors,0,,,4.0,350.0,3.0,41.919697,-87.649869,2015-10-04 13:40:37.247507
7860024,15649921,Entire home/apt,,River North,0,,4.0,1.0,500.0,1.0,41.894889,-87.640487,2015-10-04 13:40:46.739342
5310750,18191199,Private room,,Lake View East,29,4.5,2.0,1.0,89.0,2.0,41.941453,-87.642592,2015-10-04 13:42:33.856787
840152,3201350,Entire home/apt,,Near North,24,4.5,,2.0,300.0,2.0,41.891435,-87.627726,2015-10-04 13:43:00.943165
1807221,6707135,Entire home/apt,,Near West Side,61,4.5,,1.0,375.0,2.0,41.882964,-87.64991,2015-10-04 13:43:05.278493
3490223,15853405,Private room,,Wicker Park,19,4.5,3.0,1.0,99.0,1.0,41.906433,-87.667975,2015-10-04 13:44:39.985760
4280071,1242481,Private room,,Wicker Park,15,5.0,1.0,1.0,76.0,2.0,41.908889,-87.685715,2015-10-04 13:45:11.989641
5820212,3052908,Private room,,Bucktown,9,4.5,3.0,1.0,120.0,2.0,41.920976,-87.682642,2015-10-04 13:45:48.768378
8321901,28069171,Entire home/apt,,Gold Coast,0,,3.0,1.0,250.0,2.0,41.90784,-87.630108,2015-10-04 13:47:39.642077
3853227,19874278,Entire home/apt,,Hyde Park,5,4.5,2.0,0.0,95.0,2.0,41.798931,-87.594212,2015-10-04 13:47:49.447764
8406637,5884302,Private room,,Wicker Park,0,,2.0,1.0,100.0,2.0,41.909157,-87.678007,2015-10-04 13:50:12.933113
5481685,28428522,Private room,,Rogers Park,5,5.0,2.0,1.0,60.0,1.0,42.016221,-87.679601,2015-10-04 13:50:29.438066
6764833,35411575,Private room,,Washington Park,23,4.5,2.0,1.0,50.0,1.0,41.785703,-87.621093,2015-10-04 13:51:11.690032
3570637,9690512,Entire home/apt,,Logan Square,31,5.0,3.0,1.0,90.0,2.0,41.936993,-87.712137,2015-10-04 13:51:43.904475
5882164,3965428,Entire home/apt,,Near North,4,4.5,4.0,2.0,300.0,25.0,41.895731,-87.630224,2015-10-04 13:52:31.694006
7063493,13273309,Entire home/apt,,Bronzeville,9,4.5,4.0,2.0,150.0,2.0,41.810501,-87.604564,2015-10-04 13:55:49.151263
2178033,11108716,Entire home/apt,,Lincoln Park,27,4.5,3.0,1.0,135.0,2.0,41.924312,-87.637445,2015-10-04 13:57:01.819765
257601,1291732,Private room,,The Loop,226,4.5,2.0,1.0,58.0,2.0,41.877924,-87.625136,2015-10-04 13:52:21.848442
4924262,6720031,Private room,,Heart of Italy,29,5.0,2.0,1.0,60.0,,41.850528,-87.684386,2015-10-04 13:53:34.665286
8487635,27235938,Entire home/apt,,Wrigleyville,0,,,4.0,359.0,1.0,41.947443,-87.656392,2015-10-04 13:55:42.250740
7699433,35247963,Shared room,,Little Village,11,5.0,1.0,1.0,25.0,1.0,41.852612,-87.701542,2015-10-04 13:56:08.874596
6623145,30602352,Private room,,Logan Square,4,5.0,4.0,1.0,105.0,1.0,41.921985,-87.716656,2015-10-04 13:56:35.259616
4875145,9595134,Private room,,South Loop,0,,3.0,1.0,200.0,1.0,41.869589,-87.62432,2015-10-04 13:57:01.038309
7692835,40401910,Entire home/apt,,Edgewater,1,5.0,2.0,0.0,62.0,2.0,41.993222,-87.672046,2015-10-04 13:57:08.829390
6476064,6370303,Private room,,Near East Side,4,5.0,2.0,1.0,150.0,1.0,41.886772,-87.615608,2015-10-04 13:58:01.270836
5694572,33004,Entire home/apt,,Lincoln Park,0,,4.0,2.0,275.0,3.0,41.921818,-87.64175,2015-10-04 13:59:43.583704
8166196,35247963,Shared room,,Little Village,2,4.0,1.0,1.0,25.0,1.0,41.852023,-87.702033,2015-10-04 13:59:47.108161
1114846,558687,Private room,,Heart of Chicago,54,4.5,2.0,1.0,45.0,1.0,41.855875,-87.669919,2015-10-04 13:59:52.615877
6846209,35874075,Private room,,Humboldt Park,7,4.5,2.0,1.0,60.0,1.0,41.90667,-87.714291,2015-10-04 14:00:53.401548
1880625,9791150,Entire home/apt,,Noble Square,0,,5.0,3.0,235.0,3.0,41.904365,-87.664511,2015-10-04 14:01:11.993802
81852,425120,Private room,,Wrightwood Neighbors,71,5.0,2.0,1.0,90.0,1.0,41.931462,-87.658554,2015-10-04 14:01:18.483757
6792999,35559014,Entire home/apt,,Margate Park,3,5.0,3.0,1.0,105.0,1.0,41.974297,-87.654145,2015-10-04 14:02:31.811271
7954344,39462823,Private room,,Humboldt Park,2,4.5,3.0,1.0,65.0,2.0,41.905356,-87.690405,2015-10-04 13:58:22.784920
2864731,14642278,Entire home/apt,,East Hyde Park,19,5.0,3.0,2.0,225.0,1.0,41.795357,-87.581603,2015-10-04 13:58:34.179246
8484606,23896571,Entire home/apt,,Cabrini Green,0,,4.0,3.0,375.0,1.0,41.901288,-87.642895,2015-10-04 14:00:00.913957
5025664,25936472,Private room,,Edgewater,9,5.0,2.0,1.0,70.0,1.0,41.985686,-87.66696,2015-10-04 14:00:42.424727
4359633,10587291,Entire home/apt,,Roscoe Village,19,5.0,3.0,1.0,99.0,1.0,41.943119,-87.676553,2015-10-04 14:01:21.595660
3599882,18137125,Entire home/apt,,Lake View,4,5.0,4.0,2.0,159.0,1.0,41.93673,-87.683395,2015-10-04 14:01:37.456244
7981507,17222849,Private room,,Logan Square,5,5.0,1.0,1.0,35.0,1.0,41.934754,-87.716634,2015-10-04 14:01:40.422519
2274397,4628942,Private room,,Wicker Park,54,5.0,3.0,1.0,105.0,,41.907862,-87.679392,2015-10-04 14:04:03.772255
6325221,32915803,Entire home/apt,,Humboldt Park,6,5.0,,2.0,75.0,1.0,41.907019,-87.694636,2015-10-04 14:02:51.110168
5670409,29398056,Entire home/apt,,Lake View,1,4.0,3.0,1.0,160.0,1.0,41.952516,-87.653544,2015-10-04 14:03:15.478651
8110761,1385332,Entire home/apt,,Hyde Park,1,5.0,2.0,1.0,75.0,1.0,41.802041,-87.603597,2015-10-04 14:03:41.877806
6212418,4057296,Entire home/apt,,Logan Square,42,5.0,3.0,0.0,70.0,1.0,41.930297,-87.722325,2015-10-04 14:04:11.965079
6822864,1662649,Entire home/apt,,South Loop,8,5.0,2.0,1.0,175.0,2.0,41.865866,-87.624907,2015-10-04 14:04:16.302565
7717416,40547425,Entire home/apt,,Rogers Park,0,,4.0,2.0,120.0,,42.004577,-87.660179,2015-10-04 14:05:55.885216
7181525,2741014,Private room,,Near West Side,1,5.0,2.0,1.0,130.0,2.0,41.882212,-87.648937,2015-10-04 14:06:27.684029
8183705,43172123,Entire home/apt,,Lake View East,0,,2.0,1.0,110.0,1.0,41.937137,-87.638548,2015-10-04 14:08:19.669400
5210190,8813383,Entire home/apt,,West Town,36,5.0,4.0,1.0,124.0,1.0,41.894051,-87.684981,2015-10-04 14:08:32.703451
7289168,18877534,Entire home/apt,,Hyde Park,5,4.0,2.0,1.0,85.0,1.0,41.798282,-87.595057,2015-10-04 14:09:00.481476
3532148,1600654,Entire home/apt,,Humboldt Park,14,5.0,,2.0,229.0,1.0,41.896465,-87.696196,2015-10-04 14:05:17.733518
3594191,33004,Entire home/apt,,River North,0,,4.0,2.0,4800.0,3.0,41.888698,-87.631053,2015-10-04 14:06:29.576820
8371897,20649214,Entire home/apt,,Lincoln Park,1,4.0,3.0,0.0,135.0,1.0,41.920071,-87.638076,2015-10-04 14:09:31.823500
7112292,25547757,Entire home/apt,,Douglas Park,5,4.0,5.0,2.0,150.0,1.0,41.86273,-87.690835,2015-10-04 14:11:01.264637
7303696,37084110,Private room,,South Shore,3,4.5,2.0,1.0,52.0,1.0,41.772199,-87.571341,2015-10-04 14:12:08.484547
6246314,32432545,Entire home/apt,,Logan Square,7,5.0,,2.0,275.0,2.0,41.910688,-87.691427,2015-10-04 14:09:07.674532
6587653,34458568,Entire home/apt,,Rogers Park,1,5.0,2.0,1.0,105.0,1.0,42.00085,-87.660208,2015-10-04 14:09:28.120895
3688956,18773897,Entire home/apt,,Humboldt Park,33,4.5,,3.0,600.0,1.0,41.909779,-87.706712,2015-10-04 14:09:42.826228
4616138,23914011,Private room,,East Hyde Park,5,5.0,2.0,1.0,80.0,1.0,41.796772,-87.583129,2015-10-04 14:10:38.489209
192652,906713,Private room,,Ukrainian Village,201,5.0,2.0,1.0,65.0,,41.90136,-87.679734,2015-10-04 14:11:29.862515
8326983,16152089,Private room,,Wicker Park,0,,2.0,1.0,60.0,1.0,41.908297,-87.676827,2015-10-04 14:12:06.534096
8119174,30865319,Private room,,Hyde Park,0,,2.0,1.0,55.0,1.0,41.802006,-87.591407,2015-10-04 14:13:20.459867
4606355,22490484,Entire home/apt,,Lincoln Park,7,4.5,4.0,1.0,170.0,2.0,41.924817,-87.640106,2015-10-04 14:13:34.914859
2473938,12653262,Private room,,Heart of Chicago,59,5.0,2.0,1.0,60.0,1.0,41.851047,-87.679419,2015-10-04 14:14:21.210346
4218127,21892653,Entire home/apt,,Park West,0,,2.0,0.0,95.0,1.0,41.930575,-87.642474,2015-10-04 14:15:13.739160
6051951,709363,Entire home/apt,,Montclare,1,5.0,5.0,2.0,120.0,2.0,41.923114,-87.799044,2015-10-04 14:13:11.911882
4191969,19544297,Private room,,Tri-Taylor,2,5.0,2.0,1.0,45.0,1.0,41.86758,-87.683846,2015-10-04 14:13:52.421874
4719551,24380149,Private room,,Roscoe Village,17,5.0,1.0,1.0,60.0,1.0,41.940919,-87.683546,2015-10-04 14:16:00.803104
1217793,6644768,Private room,,North Mayfair,20,5.0,1.0,1.0,40.0,4.0,41.973911,-87.736221,2015-10-04 14:16:14.065223
7034341,29960435,Private room,,Albany Park,4,4.0,2.0,1.0,25.0,1.0,41.969589,-87.70672,2015-10-04 14:17:55.473370
6344612,21180534,Entire home/apt,,Uptown,23,4.5,2.0,0.0,110.0,1.0,41.97186,-87.66115,2015-10-04 14:20:27.814554
8168869,7248399,Entire home/apt,,West Town,2,5.0,5.0,1.0,150.0,3.0,41.883511,-87.648514,2015-10-04 14:15:34.823592
