room_id	host_id	room_type	borough	neighborhood	reviews	overall_satisfaction	accommodates	bedrooms	price	minstay	latitude	longitude	last_modified
6162603	31970286	Entire home/apt		The Loop	2	3	2	0	200	2	41.884501	-87.623657	13:14.1
7596333	353605	Entire home/apt		Logan Square	3	5	5	2	225	1	41.914057	-87.68775	13:38.1
7053772	36994965	Entire home/apt		South Loop	3	5	2	1	225	1	41.854171	-87.623362	10:07.9
1641696	8716277	Private room		Ravenswood	24	5	2	1	85	1	41.968113	-87.695707	11:51.8
8648931	45445667	Entire home/apt		Gold Coast	0		4	1	119	1	41.893745	-87.616749	13:00.6
8408263	23418152	Private room		Lake View	5	5	3	1	59	1	41.936615	-87.685184	14:34.6
424847	1877512	Private room		Uptown	52	5	2	1	71	2	41.974055	-87.65498	16:04.9
6099974	31653065	Entire home/apt		Near North	3	4	2	0	70	1	41.890964	-87.629026	16:45.0
4728748	645234	Private room		Logan Square	11	5	2	1	55	1	41.916954	-87.696822	16:53.9
7440333	12449983	Private room		Park West	0		2	1	331	1	41.928092	-87.648237	17:03.1
3684028	18732858	Entire home/apt		Lake View	25	5	3	1	150	2	41.933093	-87.652514	17:09.9
3962543	20535967	Entire home/apt		Wrigleyville	15	5	2		128	2	41.946074	-87.652454	17:46.7
5774941	29963017	Private room		Andersonville	11	4.5	2	1	60	1	41.980449	-87.671364	18:01.3
8072648	35523283	Private room		University Village / Little Italy	3	5	1	1	50	1	41.870245	-87.66347	18:06.6
6713994	20044523	Private room		Rogers Park	3	5	2	1	65	1	42.014338	-87.67247	18:09.7
4540943	23357890	Entire home/apt		East Hyde Park	0		4	2	200	1	41.80263	-87.584077	21:07.6
3874683	9055242	Entire home/apt		The Loop	2	5	2	1	110	2	41.877139	-87.634463	22:15.1
1854965	5943592	Private room		Near West Side	70	5	2	1	72	1	41.875934	-87.662762	22:56.2
6629398	34702801	Entire home/apt		Near North	1	5	2	0	110	1	41.901099	-87.630628	19:24.6
7949288	16627391	Private room		Goose Island	1	4	2	1	78	1	41.896855	-87.657757	20:45.2
4548481	9612626	Entire home/apt		Near East Side	15	5		2	334	3	41.885668	-87.618626	22:59.3
6560525	7485336	Private room		Lincoln Park	4	5	2	1	99	2	41.91929	-87.639536	24:55.8
6453	14175	Private room		Woodlawn	196	5	3	1	40	2	41.784508	-87.597431	25:57.1
8521867	44871468	Entire home/apt		Heart of Chicago	0		1	1	100	1	41.848121	-87.682228	26:08.5
6935299	36357506	Entire home/apt		West Town	6	4.5	5	2	132	1	41.891813	-87.657862	23:45.1
8115677	42854275	Private room		Bronzeville	14	5	2	1	45	1	41.80711	-87.620516	24:13.6
6463650	5007312	Entire home/apt		Kenwood	2	5	2	1	150	2	41.809006	-87.596179	25:32.7
4743708	24484882	Entire home/apt		River North	1	5	2	0	105	5	41.891723	-87.637187	26:11.4
3241929	4020105	Private room		Ukrainian Village	58	5	2	1	175	1	41.902261	-87.6797	26:56.2
4581564	23748915	Entire home/apt		West Rogers Park	0			3	148	2	42.014138	-87.688802	27:36.8
2652283	9057187	Private room		Near North	87	5		1	143	1	41.897309	-87.634544	27:47.6
7228315	37845903	Entire home/apt		Lincoln Park	7	5	3	1	139		41.921837	-87.647401	28:12.9
7430910	3362345	Entire home/apt		Wicker Park	3	5	5	2	175	2	41.906149	-87.673638	28:23.7
6967394	36531514	Private room		Humboldt Park	11	5	2	1	89	1	41.906537	-87.690745	27:13.8
6437655	13782487	Private room		Woodlawn	0		1	1	70	1	41.773817	-87.603325	30:34.2
2727489	13956950	Private room		Logan Square	23	5	2	1	90	2	41.911523	-87.687696	31:25.3
4303597	9955656	Private room		Wrightwood Neighbors	18	4.5	2	1	85	1	41.930874	-87.652449	31:29.1
6373943	33127842	Entire home/apt		South Loop	0		4	1	225	6	41.85428	-87.621762	31:33.8
5532163	28687318	Entire home/apt		Rogers Park	13	5	4	1	100	1	42.018713	-87.668614	31:39.3
8171333	35247963	Shared room		Little Village	1	5	1	1	25	1	41.851009	-87.701813	31:53.8
183509	880028	Private room		Old Town Triangle	46	5	2	1	130	2	41.911187	-87.635629	29:40.2
7744501	22841397	Entire home/apt		Lake View East	2	5	2	1	100		41.936688	-87.64459	29:59.2
2012014	10282255	Entire home/apt		Logan Square	49	4		5	106		41.936728	-87.714206	33:00.4
8321964	17835997	Entire home/apt		Uptown	3	5	2	0	87	1	41.974914	-87.664092	35:40.2
3616366	18221936	Private room		West Town	25	5	2	1	75	1	41.891777	-87.694423	36:18.5
8608103	34450389	Entire home/apt		Near West Side	0			2	175	1	41.882183	-87.683359	36:56.2
6107570	31627421	Shared room		Gold Coast	15	5	2	1	100	1	41.894333	-87.617972	37:59.5
2296785	11444938	Private room		Ravenswood	0		1	1	550	1	41.973784	-87.676164	38:03.5
4573740	23707737	Entire home/apt		East Hyde Park	14	4.5	4	1	150	2	41.798743	-87.585659	39:45.0
1391073	7521503	Private room		Tri-Taylor	21	4.5	2	1	50	1	41.868088	-87.682959	35:11.0
6026996	13389580	Entire home/apt		Rogers Park	11	4.5	4	1	100	2	42.00975	-87.664668	35:27.1
8521329	42474546	Private room		South Shore	0		2	1	50	1	41.761831	-87.566887	35:30.2
1493853	7800336	Entire home/apt		Wicker Park	21	5	5	2	400	2	41.906584	-87.670481	35:41.7
2054909	8652395	Entire home/apt		Avondale	39	4.5	4	1	69	1	41.929329	-87.690371	36:12.7
6201313	25511639	Private room		Ravenswood	21	4.5	2	1	40	1	41.970304	-87.670209	36:26.7
7509887	38862601	Entire home/apt		Edgewater Beach	1	4	3	1	80	1	41.982183	-87.656923	38:55.6
4112130	16864162	Entire home/apt		Noble Square	69	5		2	125	2	41.90531	-87.667347	40:15.2
7708438	39836411	Private room		Logan Square	10	5	3	1	100	1	41.914233	-87.693435	40:56.0
7363327	6856495	Entire home/apt		River North	6	5	2	1	149	2	41.893847	-87.633242	40:17.5
6412050	25684930	Private room		Logan Square	22	4.5	5	1	55	1	41.922205	-87.714395	41:41.1
1461059	7521503	Private room		Tri-Taylor	6	5	2	1	55	1	41.869496	-87.683658	43:19.6
6193582	4711525	Entire home/apt		West Town	6	5	3	1	150	3	41.883578	-87.648991	43:21.7
6717327	9198294	Entire home/apt		North Park	6	5	2	1	90	2	41.975811	-87.712466	44:38.9
8364458	27232266	Entire home/apt		Heart of Chicago	0		4	1	100	2	41.853543	-87.681658	45:00.9
7968899	35571608	Private room		Lake View	0		1	1	45	1	41.947867	-87.667211	45:45.2
6448319	26813158	Entire home/apt		East Garfield Park	35	4.5	3	1	158	1	41.88367	-87.697645	41:48.1
7810018	39267292	Entire home/apt		Lake View	10	5	4	1	99	1	41.941358	-87.652004	43:25.1
7362950	4460765	Private room		Lake View	8	5	2	1	99	2	41.939535	-87.656756	46:43.4
6901911	7499932	Entire home/apt		East Garfield Park	0		2	1	130	2	41.882845	-87.699811	49:43.8
7866116	41455700	Private room		Bucktown	7	4.5	1	1	95	1	41.911034	-87.678106	52:56.5
4370895	10691960	Entire home/apt		Gold Coast	26	5		2	165	2	41.90672	-87.629049	51:01.2
7474171	4741584	Entire home/apt		Ravenswood	6	5	4	1	125	1	41.962024	-87.680141	51:35.5
8220711	43348577	Private room		Humboldt Park	3	3.5	2	1	62		41.905683	-87.696849	52:11.6
7325000	38372442	Entire home/apt		West Town	8	5	3	1	125	2	41.895514	-87.660009	53:28.3
4379131	22736672	Entire home/apt		West Town	2	5		2	950	2	41.883665	-87.653115	55:01.0
7600409	2354477	Entire home/apt		Ranch Triangle	1		2	2	175	2	41.915242	-87.650571	55:31.6
4346307	4301973	Private room		Heart of Italy	23	4.5	2	1	38		41.849713	-87.684243	55:51.0
6238583	32376320	Entire home/apt		Near North	8	5	5	2	676	1	41.887937	-87.629795	56:14.6
7432064	7940290	Private room		Logan Square	5	5	2	1	65		41.937982	-87.7185	57:20.2
2431519	4588921	Entire home/apt		The Loop	80	4.5	4	1	195	1	41.884926	-87.632443	55:15.2
7696980	40426363	Private room		Humboldt Park	0		2	1	100	3	41.900919	-87.69238	55:20.8
5561204	28830879	Private room		Logan Square	19	5	2	1	70	1	41.932899	-87.724319	56:44.9
6499322	33870996	Private room		Chinatown	34	5	1	1	60	2	41.850296	-87.632399	57:12.1
7698166	35247963	Shared room		Little Village	13	4.5	1	1	25	1	41.852932	-87.703671	58:51.3
7807956	41101152	Entire home/apt		Noble Square	2	5	4	2	200	1	41.908558	-87.666295	59:11.2
7637490	26790353	Entire home/apt		Lincoln Square	1	5	5	2	125	1	41.967164	-87.688777	59:30.1
7689628	23779921	Entire home/apt		Bronzeville	0		4	1	150	1	41.810344	-87.608291	58:43.4
5619553	26588972	Private room		Near North	0		2	1	105	1	41.902574	-87.631089	02:35.5
1837052	3572209	Entire home/apt		South Shore	11	4.5	2	1	33	28	41.761118	-87.558848	02:39.7
7341198	38459530	Entire home/apt		Prairie District	21	4.5		1	109	1	41.859038	-87.622681	04:16.2
3819542	19644398	Entire home/apt		Gold Coast	5	4	2	0	160	1	41.897855	-87.620663	03:36.9
6636400	34735405	Private room		Palmer Square	1	5	2	1	100	1	41.924548	-87.706164	04:48.5
234442	87231	Entire home/apt		Old Town Triangle	72	4	3	1	145	1	41.913366	-87.63918	05:22.0
5847807	20954518	Entire home/apt		The Loop	10	4.5	3	1	230	1	41.886614	-87.629141	11:02.7
6117864	2108039	Shared room		Lake View East	23	5	2	1	75	2	41.936502	-87.642502	05:32.2
7651477	40152265	Entire home/apt		Sheffield Neighbors	8	5	4	1	195	3	41.925341	-87.652181	07:58.5
7708076	2123604	Private room		Uptown	4	4	1	1	50	2	41.973661	-87.656273	08:29.5
3959441	20519424	Entire home/apt		Lathrop Homes	16	5	4	2	375	1	41.931114	-87.676954	10:42.1
1488883	517499	Private room		Lake View	18	5	2	1	95	2	41.954068	-87.653885	12:45.6
6793509	558687	Private room		Heart of Chicago	5	4	1	1	45	1	41.855192	-87.671505	14:21.4
4923165	25357413	Private room		Beverly	1	5	2	1	45	2	41.719704	-87.672782	14:25.4
7497206	39075283	Private room		West Town	2	5	2	1	99	3	41.893831	-87.667486	14:54.8
3053027	15543850	Private room		Andersonville	63	4.5	2	1	72	1	41.982401	-87.673577	16:59.5
8427975	11846386	Entire home/apt		Roscoe Village	0		4	2	145	1	41.943076	-87.684456	18:22.0
8654637	27235938	Entire home/apt		Lake View	0			3	499	1	41.945357	-87.656123	19:44.6
892315	66515	Private room		Bucktown	41	5	3	1	90	2	41.910676	-87.68124	13:23.9
201214	844195	Entire home/apt		Bucktown	24	4.5	3	1	188	2	41.915759	-87.671719	13:48.9
310400	1179987	Entire home/apt		Streeterville	151	5	3	0	149		41.890926	-87.620403	14:51.1
7126811	14691231	Entire home/apt		Lincoln Park	0		4	1	180	3	41.925575	-87.638873	16:22.3
2041545	4154580	Entire home/apt		Gold Coast	17	5	3	1	99	1	41.89896	-87.627954	16:55.8
3323812	15655891	Entire home/apt		Old Town Triangle	9	5	2	1	199	2	41.917439	-87.636277	18:18.2
4038587	33004	Entire home/apt		Old Town Triangle	9	4.5		3	275	3	41.913886	-87.635439	19:06.8
3042297	6216502	Entire home/apt		Logan Square	61	5	4	2	120	2	41.926312	-87.703201	20:48.0
671792	3406502	Entire home/apt		Lake View	7	5	2	1	99	7	41.933499	-87.656225	20:10.4
6503954	23612069	Entire home/apt		Gold Coast	2	4	1	1	180	1	41.89487	-87.622414	21:10.0
5506205	3460690	Private room		Humboldt Park	9	5	2	1	65	2	41.907324	-87.6897	21:20.6
6475793	13549323	Private room		East Ukrainian Village	3	5	2	1	127	1	41.902072	-87.670469	21:41.2
8669111	29789740	Entire home/apt		Greektown	0		5	2	150	5	41.878631	-87.647552	21:45.6
7476702	39154185	Private room		Bucktown	20	5	2	1	95	1	41.921429	-87.686033	21:58.7
7037253	209564	Private room		Bucktown	8	5	2	1	61		41.914435	-87.671709	24:06.8
821036	2312837	Private room		The Loop	31	5	3	1	124	3	41.876316	-87.62782	24:41.2
6937086	36368142	Entire home/apt		Wrightwood Neighbors	2	3.5		4	375	4	41.930803	-87.650764	25:15.4
7182203	37627775	Entire home/apt		North Center	8	5	5	2	139		41.955529	-87.687343	22:45.7
7741842	40692253	Entire home/apt		West Town	0			2	375	1	41.89394	-87.67972	23:36.8
4409593	2423964	Private room		Grand Crossing	7	4.5	4	1	100	1	41.770624	-87.590091	24:13.0
4464395	23162809	Private room		North Center	4	4	1	1	90	1	41.957267	-87.684512	25:48.7
7007707	190677	Entire home/apt		Irving Park	4	5	2	0	57	2	41.954094	-87.719896	26:57.9
8153735	23019078	Private room		Ravenswood	2	4.5	2	1	60	1	41.972285	-87.688565	27:02.1
3706425	15853405	Entire home/apt		Noble Square	27	4.5		1	500	1	41.908419	-87.666314	28:08.0
349295	1761575	Entire home/apt		Gold Coast	200	5	4	1	100	1	41.905245	-87.626966	28:49.2
1428589	2465946	Private room		Oakland	110	4	3	1	50	1	41.827813	-87.605233	28:52.8
7632886	32309674	Private room		Logan Square	1	5	4	1	85	1	41.929465	-87.694743	29:47.7
6316532	258444	Private room		Near North	18	5	2	1	115	3	41.889762	-87.628446	31:24.4
6779409	35489563	Entire home/apt		Lake View	4	5		2	275	2	41.932987	-87.662489	31:28.6
6571366	34370186	Entire home/apt		Bridgeport	0		4	1	300	1	41.82515	-87.643857	33:46.5
7359290	38006827	Private room		Pilsen	9	4	3	1	41	1	41.854201	-87.660983	33:57.8
7787568	40980612	Entire home/apt		West Rogers Park	1	5	4	2	75	1	42.002853	-87.696237	35:35.8
8580605	30248686	Entire home/apt		South Loop	0		4	2	210	1	41.868271	-87.631679	29:38.9
3775725	19360882	Entire home/apt		Logan Square	37	4.5	2	0	95	2	41.92675	-87.708457	30:16.3
5991341	31106964	Entire home/apt		Lake View East	21	5	2	0	145	1	41.944312	-87.645611	31:34.6
7527355	24614562	Private room		Pilsen	1	5	2	1	90	1	41.858504	-87.653478	31:49.1
6331758	20044523	Private room		Rogers Park	6	5	2	1	65	1	42.014208	-87.670626	35:04.9
4439744	23043695	Entire home/apt		Lake View	2	4	2	1	100	3	41.940887	-87.659318	35:15.0
8650834	814001	Entire home/apt		Ranch Triangle	0		5	1	155	1	41.915467	-87.655196	37:02.4
637566	3180523	Entire home/apt		Wicker Park	11	5	2	1	150	3	41.906789	-87.667769	37:13.3
4169794	20237511	Entire home/apt		Park West	19	5	2	0	125	2	41.929318	-87.646184	38:55.2
1778910	9339313	Entire home/apt		Pilsen	88	4		2	89	1	41.856949	-87.654816	39:50.1
8525407	18645209	Shared room		Lake View	0		3	1	32	1	41.934998	-87.650561	36:58.1
8335511	10372748	Entire home/apt		The Loop	0		4	1	289	1	41.877105	-87.628691	41:43.4
1875666	9755290	Entire home/apt		Buena Park	15	5	2	1	150	1	41.959052	-87.654062	42:29.5
8305960	25173325	Entire home/apt		River North	2	5		1	208	1	41.896555	-87.635786	42:39.7
3848433	33004	Entire home/apt		East Ukrainian Village	0		4	2	3500	1	41.902233	-87.675717	44:49.8
22362	85811	Entire home/apt		West Town	9	4.5	4	2	99	30	41.896168	-87.660411	46:33.1
4142892	127364	Entire home/apt		West Town	21	4.5	5	2	135	2	41.895795	-87.66657	46:52.4
4255433	2995486	Entire home/apt		Ukrainian Village	25	4.5		2	200	1	41.896931	-87.681568	47:36.9
6225044	17609136	Entire home/apt		Logan Square	7	4.5	4	0	65	1	41.93337	-87.710023	47:45.3
7440106	38977562	Entire home/apt		Ravenswood	0		2	0	50		41.96749	-87.671708	48:04.1
4394093	22810362	Private room		South East Ravenswood	3	5	2	1	75	3	41.955814	-87.669221	48:32.3
934509	558687	Private room		Heart of Chicago	35	4.5	2	1	37	1	41.855608	-87.668611	50:48.5
4910348	25003725	Entire home/apt		East Pilsen	3	4.5	4	0	340	1	41.858982	-87.64259	52:23.7
7715722	17287000	Entire home/apt		Near North	1	3	2	1	120	1	41.898442	-87.63089	53:25.2
7126	17928	Entire home/apt		Ukrainian Village	174	4.5	2		90	2	41.902845	-87.68183	53:59.3
6646079	30380347	Private room		University Village / Little Italy	16	5	2	1	92	1	41.873333	-87.655605	55:00.6
6347808	8919409	Entire home/apt		Streeterville	8	5	2	1	179		41.891293	-87.619911	56:06.7
3689585	15853405	Private room		Goose Island	21	4	2	1	59	1	41.909685	-87.662979	56:11.0
6585861	3711986	Entire home/apt		Lincoln Square	5	5		3	350	2	41.970052	-87.684361	57:55.0
7362843	26797744	Entire home/apt		Gold Coast	17	5	2	1	159	1	41.906074	-87.631398	58:07.0
5785758	250400	Private room		Little Village	0		1	1	33	7	41.852895	-87.696174	01:50.4
6360647	33127842	Entire home/apt		Gold Coast	0		4	1	276	4	41.892135	-87.6214	04:21.1
4968299	15023019	Private room		Lake View East	47	4.5	2	1	60	2	41.940751	-87.641098	04:24.7
8227494	30312152	Entire home/apt		South Loop	0		4	1	250		41.865722	-87.624967	04:42.1
4329605	22479554	Private room		Ranch Triangle	17	5	1	1	88	1	41.911275	-87.649674	05:16.1
4418560	22935556	Private room		Humboldt Park	0		2	1	60	1	41.908527	-87.693677	05:33.1
260587	87231	Entire home/apt		Wrigleyville	77	4.5		3	195	1	41.947654	-87.658533	06:11.1
6706459	35108937	Private room		The Loop	0		1	1	36	1	41.881821	-87.625126	06:45.9
8222585	43025737	Private room		Pilsen	4	5	3	1	59	1	41.859195	-87.649848	08:43.0
4977432	355606	Private room		Portage Park	6	5	2	1	65	1	41.950538	-87.760938	08:59.2
2968059	2382822	Entire home/apt		Wicker Park	0		5	2	150	1	41.905858	-87.673277	09:03.2
7319042	686562	Private room		Rogers Park	8	5	3	1	72	1	42.003165	-87.673666	11:30.6
6346224	71488	Private room		Park West	1	4	2	1	75	1	41.932404	-87.645181	15:23.2
1806368	9466941	Private room		Edgewater Beach	20	4.5	2	1	85	1	41.987544	-87.658102	17:32.2
4911898	1179987	Entire home/apt		Streeterville	39	5	4	1	190	2	41.891751	-87.61915	18:01.3
1346209	7302240	Entire home/apt		Albany Park	33	5	4	2	130	1	41.961098	-87.712244	18:40.4
4038493	18286676	Private room		Dearborn Park	0		1	1	68	1	41.87215	-87.628978	20:17.7
3473591	8717320	Entire home/apt		Gold Coast	44	4.5	4	0	140	1	41.909764	-87.629207	20:44.5
4252198	21295226	Private room		Edgewater	8	5	2	1	79		41.985938	-87.671208	22:12.2
6971002	36551505	Entire home/apt		Old Town	3	5	3	2	300	1	41.907069	-87.634035	22:17.5
7663248	13777290	Private room		Logan Square	1	5	2	1	125	1	41.927377	-87.697	26:11.9
5185790	26819996	Entire home/apt		West Town	0			3	3800	1	41.892568	-87.669855	28:09.4
7693611	918470	Private room		Wrightwood Neighbors	2	4.5	2	1	79	1	41.931748	-87.65239	29:46.2
3834026	16153770	Shared room		Uptown	6	5	1	1	44	2	41.975	-87.659689	29:49.4
4068688	668393	Entire home/apt		Humboldt Park	7	4.5		1	90	1	41.899456	-87.70018	29:52.9
6948581	36431590	Entire home/apt		Old Town Triangle	2	4.5	5	2	200	1	41.911217	-87.642484	30:40.3
8580808	32239217	Entire home/apt		Gold Coast	0		4	1	150	1	41.907019	-87.630967	31:51.5
4275649	22196339	Entire home/apt		Lake View East	3	3.5	2	0	57	2	41.934463	-87.645304	32:47.9
7603163	7723412	Entire home/apt		Pilsen	6	4.5		2	90	2	41.856289	-87.650417	34:22.5
1761266	9258492	Entire home/apt		Lake View East	20	4.5	2	0	95	2	41.940497	-87.642202	35:02.3
6780171	683529	Entire home/apt		Roscoe Village	0			2	275	1	41.944085	-87.676462	38:29.2
7482259	19135944	Entire home/apt		Lake View East	4	4.5	4	1	84	2	41.935389	-87.639253	38:58.1
6373795	33127842	Entire home/apt		South Loop	2	5	4	1	240	6	41.854275	-87.622317	40:02.4
4458310	4872205	Private room		Heart of Chicago	19	5	1	1	60	1	41.854191	-87.678093	42:34.4
5571262	12549865	Entire home/apt		East Ukrainian Village	7	5		2	250	1	41.898068	-87.673364	43:20.2
8093467	15243331	Private room		Near East Side	0		2	1	74	3	41.886209	-87.61864	49:10.5
2924561	4709549	Entire home/apt		Budlong Woods	14	5		5	316	30	41.981789	-87.702735	50:21.4
3414762	346612	Entire home/apt		Wicker Park	6	5		2	600	2	41.908743	-87.680118	50:45.0
8148875	43023464	Entire home/apt		Lake View East	1	5	3	0	120	1	41.939553	-87.64424	50:56.6
7691170	40326046	Entire home/apt		Rogers Park	2	5	3	2	100	2	42.002379	-87.668809	51:12.5
5617768	4588921	Entire home/apt		Near North	27	5	5	2	250	1	41.895417	-87.625744	51:43.8
5076878	20800	Entire home/apt		Park West	15	4.5	2	0	99	2	41.932228	-87.641435	53:57.9
6118705	3965428	Entire home/apt		Goose Island	7	4.5		2	450	3	41.89848	-87.658146	57:03.2
5209180	22262868	Shared room		Avondale	21	4	2	1	35	1	41.932559	-87.690101	57:52.0
6913648	36231067	Entire home/apt		Lake View East	21	4.5	4	2	129	1	41.945913	-87.647745	57:56.0
5672345	29409792	Entire home/apt		Logan Square	11	5	5	2	175	3	41.914036	-87.687765	00:52.1
5602045	18735828	Private room		Logan Square	12	5	2	1	55	1	41.930982	-87.701995	01:12.1
7989793	38405611	Private room		Albany Park	1	5	2	1	42	1	41.968841	-87.703419	02:54.8
6730602	35247582	Entire home/apt		Lake View	8	5	2	1	180	2	41.950134	-87.661578	03:01.2
6634916	34473759	Private room		Ravenswood	1	5	3	1	75	1	41.972538	-87.696308	03:13.2
7416569	32147337	Private room		Lake View	4	5	2	1	60	2	41.938916	-87.654914	03:23.4
4725249	4351717	Entire home/apt		Palmer Square	0		4	2	130	4	41.921646	-87.698472	03:31.1
7203789	23640853	Entire home/apt		West Town	4	5	2	1	125	3	41.892967	-87.660956	03:39.5
5755788	618333	Private room		Uptown	8	5	2	1	85	1	41.974172	-87.655419	04:18.1
8470408	3965428	Entire home/apt		Gold Coast	0		4	2	182	20	41.897538	-87.621852	04:55.7
6198076	32127101	Entire home/apt		Ravenswood	2	4		5	1100	2	41.970471	-87.683244	05:00.2
2503128	4588921	Entire home/apt		The Loop	105	5		2	225	1	41.885878	-87.625558	06:25.7
6564616	34339147	Private room		The Loop	1	4	4	1	110	5	41.88258	-87.624897	08:35.6
5384404	27909973	Entire home/apt		Logan Square	4	5		4	525	1	41.91159	-87.689715	10:55.1
3952039	20483035	Private room		Lake View	22	4.5	2	1	95	1	41.934764	-87.654268	11:58.7
7717501	23868351	Entire home/apt		Sheffield Neighbors	2	4.5	3	2	350	1	41.921534	-87.653167	18:19.3
7134168	7625982	Entire home/apt		The Loop	0		4	1	229	1	41.886491	-87.621805	19:31.1
6376734	3965428	Entire home/apt		Dearborn Park	1	3	4	2	340	18	41.872074	-87.629988	20:16.9
8421055	2204693	Entire home/apt		South Loop	0		5	2	499	3	41.865596	-87.622503	22:11.7
2894503	1805578	Entire home/apt		Bucktown	21	4.5	4	2	319	1	41.912955	-87.677066	22:15.0
1805938	4260826	Entire home/apt		Logan Square	29	5		1	75	1	41.930445	-87.706648	22:25.6
4663760	10493625	Entire home/apt		North Center	8	4.5	4	2	159	3	41.958266	-87.675481	25:27.6
1156942	6339606	Shared room		Lake View	7	4.5	1	1	35	1	41.94774	-87.659564	26:19.9
3897602	9310072	Entire home/apt		Ukrainian Village	4	4.5	4	1	150	1	41.902793	-87.680841	26:28.8
6677879	1763929	Entire home/apt		Lake View	2	5	2	1	129	1	41.939255	-87.671014	26:41.0
7827712	38285747	Private room		Kenwood	2	5	2	1	90	1	41.807659	-87.600663	27:01.3
3897803	6191507	Entire home/apt		Sheffield Neighbors	17	4.5	2	1	199	1	41.922591	-87.652676	28:27.1
7601820	39508368	Entire home/apt		Ranch Triangle	0		5	1	249	1	41.915298	-87.656404	28:35.0
8117112	3836635	Entire home/apt		Logan Square	0			3	146	4	41.911959	-87.703303	28:52.4
8025048	36431590	Private room		Old Town Triangle	0		2	1	90	1	41.912384	-87.640617	32:35.1
5725141	10552335	Entire home/apt		Lake View East	4	5	2	0	86	1	41.933959	-87.647034	33:02.7
2453598	3965428	Entire home/apt		Fulton River District	5	4.5	4	1	200	25	41.889676	-87.641145	33:06.4
8404349	11375921	Entire home/apt		Lake View	5	4.5		0	160	1	41.943167	-87.65049	35:05.8
6849940	16959195	Entire home/apt		Hyde Park	12	5	3	0	80	1	41.800178	-87.592259	36:02.7
3638744	837429	Entire home/apt		Albany Park	6	4.5		2	147	5	41.961873	-87.719973	37:23.6
2437230	7000138	Entire home/apt		Roscoe Village	19	5	4	2	135		41.942636	-87.683358	37:33.4
824518	2655877	Entire home/apt		Wicker Park	59	5	4	1	175	4	41.904347	-87.67518	37:58.5
7127577	37242767	Entire home/apt		Park West	0			4	1000	3	41.928073	-87.64241	38:06.7
5858718	11968764	Entire home/apt		Lake View	0			4	1135	3	41.942499	-87.65234	39:08.6
4279919	22220850	Entire home/apt		Albany Park	16	4	4	1	106	2	41.95619	-87.721293	39:31.6
5347873	24264063	Private room		Lake View	33	4.5	3	1	84	1	41.935216	-87.666858	40:43.5
8195412	43228674	Private room		Andersonville	3	5	2	1	65	1	41.981917	-87.67173	42:00.7
7708664	22401230	Entire home/apt		Lake View	0		4	2	200	1	41.94449	-87.650835	42:58.9
199681	975571	Private room		West Rogers Park	83	4.5	2	1	60	1	41.99417	-87.69203	43:56.4
643720	3219342	Private room		Sheridan Park	74	5	2	1	90		41.966336	-87.660175	44:44.2
2515100	6118013	Private room		Ukrainian Village	97	4.5	2	1	40		41.899072	-87.68085	44:50.7
3782350	19405146	Private room		Wrightwood Neighbors	41	4.5	3	1	99	1	41.929107	-87.659138	44:56.2
6974512	33000913	Shared room		Buena Park	3	5	2	1	65	1	41.955049	-87.646218	47:00.4
8567444	40308686	Private room		Woodlawn	0		2	1	99	1	41.782615	-87.596121	47:04.1
6673071	31719241	Entire home/apt		Wrightwood Neighbors	3	5		4	690	4	41.928437	-87.661952	47:44.7
7817938	41159071	Shared room		Sheffield Neighbors	0		2	1	500	1	41.922727	-87.658756	47:59.0
4222437	10476468	Entire home/apt		Lake View	5	5		2	295	3	41.948136	-87.664706	49:23.5
2238284	7219497	Private room		Logan Square	26	5	2	1	70	1	41.912039	-87.694079	49:43.1
5652950	26932886	Entire home/apt		Lake View East	30	5	4	1	139		41.940473	-87.642174	49:54.2
1717520	33004	Entire home/apt		Wicker Park	1	5	5	3	200	3	41.909957	-87.673001	52:52.9
4931044	25401860	Private room		West Town	9	5	1	1	70	1	41.894733	-87.681538	55:28.8
3916703	20288669	Entire home/apt		Near North	9	5	2	0	175	1	41.897826	-87.628348	59:16.6
8293083	43727255	Entire home/apt		Old Town	1	5	3	1	125	1	41.908942	-87.632166	59:22.8
7632905	39823080	Private room		Bridgeport	2	5	2	1	75	1	41.836828	-87.656544	59:42.1
5824620	25663035	Entire home/apt		East Ukrainian Village	8	5	2	1	150	1	41.897897	-87.667724	00:33.7
6383224	33127842	Entire home/apt		The Loop	1	5		2	399	7	41.885985	-87.631312	02:13.8
7053138	36893455	Private room		Bucktown	3	5	2	1	94	1	41.916317	-87.671212	02:54.6
8615340	4140161	Entire home/apt		Streeterville	0		4	1	200		41.891656	-87.621353	03:45.1
5810513	1153509	Private room		Old Town	0		2	1	189	2	41.910396	-87.63858	03:56.7
7659830	20493238	Entire home/apt		River North	8	5	2	1	140	1	41.894562	-87.633454	04:58.5
7278861	31431710	Private room		Logan Square	8	5	2	1	62	1	41.911152	-87.705222	05:28.5
2305194	7391164	Private room		Wrigleyville	6	4.5	4	1	70	1	41.946197	-87.653112	06:09.4
3952473	11772230	Private room		Logan Square	32	5	2	1	80	1	41.918868	-87.711856	07:37.7
6354166	690794	Private room		Rogers Park	9	5	2	1	60	1	42.010748	-87.664988	08:12.7
5662199	16005076	Private room		Wicker Park	1		1	1	79	1	41.90941	-87.670971	09:26.3
